matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
random_mtx_69,74506,500,500,0,r,1,0,149.012,120,177,74506,0,100,3729,70777,5.005,0,74506,0,21.580929,28.676191,28.908928,24.050016,22.019648,21.956224,22.042528,0.752573,0.746514,0.897335,0.980076,0.982907,0.979059,0,0.000000033732,0.000000033732,3.46964E-10,0,0,0,23.358368,0.923906,0.0000120305
random_mtx_79,32390,500,500,0,r,1,0,64.78,46,90,32390,0,100,1662,30728,5.131,0,32390,0,15.178016,18.017023,18.533344,17.033567,15.326048,15.125408,15.502528,0.842426,0.818957,0.891065,0.990341,1.003478,0.979067,0,0.0000000483242,0.0000000483242,5.20733E-10,0,0,0,9.612512,1.578985,0.0000104245
random_mtx_20,33704,500,500,0,r,1,0,67.408,47,91,33704,0,100,1691,32013,5.017,0,33704,0,15.460224,18.061407,18.513792,17.120192,15.523136,15.701184,15.660192,0.855981,0.835065,0.90304,0.995947,0.984653,0.987231,0,0.000000048782,0.000000048782,5.32686E-10,0,0,0,9.890176,1.56319,0.00000964962
random_mtx_33,65291,500,500,0,r,1,0,130.582,101,164,65291,0,100,3225,62066,4.939,0,65291,0,20.64864,27.401312,27.570848,21.726816,22.23616,20.894464,21.097441,0.753564,0.74893,0.950376,0.928606,0.988235,0.978727,0,0.0000000414763,0.0000000414763,5.09947E-10,0,0,0,21.287041,0.97001,0.0000118622
random_mtx_51,74779,500,500,0,r,1,0,149.558,118,185,74779,0,100,3662,71117,4.897,0,74779,0,21.54464,24.260223,29.394432,24.920353,21.953695,21.937792,22.017153,0.888064,0.73295,0.86454,0.981367,0.982079,0.978539,0,0.0000000434433,0.0000000434433,5.11725E-10,0,0,0,15.35376,1.403216,0.0000117509
random_mtx_40,85386,500,500,0,r,1,0,170.772,141,203,85386,0,100,4293,81093,5.028,0,85386,0,24.788992,24.375776,24.65056,26.333088,23.429249,27.376673,26.745825,1.016952,1.005616,0.941363,1.058036,0.905479,0.926836,0,0.0000000358196,0.0000000358196,4.33757E-10,0,0,0,16.424032,1.509312,0.0000127568
random_mtx_86,32544,500,500,0,r,1,0,65.088,45,87,32544,0,100,1704,30840,5.236,0,32544,0,15.277056,18.572927,19.63648,17.091776,15.666944,15.24656,15.544672,0.822544,0.777994,0.893825,0.975114,1.002,0.982784,0,0.000000040701,0.000000040701,5.05096E-10,0,0,0,11.753408,1.299798,0.0000104798
random_mtx_91,45705,500,500,0,r,1,0,91.41,70,115,45705,0,100,2313,43392,5.061,0,45705,0,17.329409,18.819777,20.165024,18.160543,18.176064,16.638304,16.896671,0.920808,0.85938,0.954234,0.953419,1.041537,1.025611,0,0.0000000512255,0.0000000512255,5.34909E-10,0,0,0,10.36688,1.671613,0.00000973698
random_mtx_61,17687,500,500,0,r,1,0,35.374,16,55,17687,0,100,901,16786,5.094,0,17687,0,12.845632,14.466528,15.776,14.591392,12.982656,12.91472,13.006848,0.887955,0.814251,0.880357,0.989446,0.99465,0.987605,0,0.0000000432175,0.0000000432175,4.53181E-10,0,0,0,7.900512,1.625924,0.00000907282
random_mtx_77,69882,500,500,0,r,1,0,139.764,108,170,69882,0,100,3502,66380,5.011,0,69882,0,21.306305,25.086975,25.387199,22.940704,21.758112,21.579231,21.736448,0.849297,0.839254,0.928755,0.979235,0.987352,0.980211,0,0.0000000352756,0.0000000352756,4.4523E-10,0,0,0,14.847552,1.435005,0.0000107711
random_mtx_29,60726,500,500,0,r,1,0,121.452,95,151,60726,0,100,3052,57674,5.026,0,60726,0,19.563072,25.545183,24.558208,20.917856,20.736641,19.627457,19.834145,0.765822,0.7966,0.935233,0.943406,0.99672,0.986333,0,0.0000000328302,0.0000000328302,3.96746E-10,0,0,0,19.9384,0.981176,0.0000115498
random_mtx_6,86499,500,500,0,r,1,0,172.998,139,207,86499,0,100,4370,82129,5.052,0,86499,0,23.617151,24.597441,24.862495,23.995487,25.845823,27.984863,27.619583,0.960147,0.949911,0.984233,0.913771,0.843926,0.855087,0,0.0000000515881,0.0000000515881,5.63473E-10,0,0,0,16.629087,1.420231,0.0000128749
random_mtx_9,29795,500,500,0,r,1,0,59.59,39,83,29795,0,100,1510,28285,5.068,0,29795,0,15.016992,17.703775,19.385441,16.690529,14.986336,14.889344,15.14592,0.848237,0.774653,0.899731,1.002046,1.008573,0.991488,0,0.000000045331,0.000000045331,5.2263E-10,0,0,0,8.910656,1.685285,0.00000929471
random_mtx_72,46677,500,500,0,r,1,0,93.354,73,120,46677,0,100,2361,44316,5.058,0,46677,0,16.958143,20.705088,21.512032,19.006241,17.102943,16.925823,17.453089,0.819033,0.78831,0.892241,0.991534,1.00191,0.971641,0,0.0000000464989,0.0000000464989,5.53609E-10,0,0,0,15.670432,1.082175,0.0000100388
random_mtx_31,95928,500,500,0,r,1,0,191.856,157,223,95928,0,100,4931,90997,5.14,0,95928,0,33.509502,26.207296,26.530016,33.695778,33.686592,33.686657,33.53635,1.278633,1.263079,0.994472,0.994743,0.994741,0.999199,0,0.0000000477497,0.0000000477497,5.60696E-10,0,0,0,18.098175,1.85154,0.0000111374
random_mtx_76,62180,500,500,0,r,1,0,124.36,96,153,62180,0,100,3112,59068,5.005,0,62180,0,22.252447,24.679647,25.040833,21.204384,21.293377,20.088673,20.318209,0.901652,0.888646,1.049427,1.045041,1.107711,1.095197,0,0.0000000417655,0.0000000417655,4.9509E-10,0,0,0,13.620384,1.633761,0.0000117717
random_mtx_56,28975,500,500,0,r,1,0,57.95,38,89,28975,0,100,1446,27529,4.991,0,28975,0,14.696768,17.738239,17.954432,16.600832,14.94912,14.661632,14.996192,0.828536,0.818559,0.885303,0.983119,1.002396,0.980033,0,0.0000000395766,0.0000000395766,4.46316E-10,0,0,0,11.40128,1.289045,0.00000954518
random_mtx_39,78865,500,500,0,r,1,0,157.73,131,190,78865,0,100,3885,74980,4.926,0,78865,0,24.772448,23.808672,28.671104,22.857697,23.43504,25.110847,23.576,1.04048,0.864021,1.083768,1.057069,0.986524,1.050749,0,0.0000000466574,0.0000000466574,5.08093E-10,0,0,0,15.524576,1.595692,0.0000109748
random_mtx_25,89740,500,500,0,r,1,0,179.48,137,222,89740,0,100,4495,85245,5.009,0,89740,0,28.539904,25.318304,26.671104,29.380129,28.801216,28.863617,28.902241,1.127244,1.070068,0.971402,0.990927,0.988785,0.987463,0,0.000000046547,0.000000046547,5.72592E-10,0,0,0,16.602655,1.718996,0.0000122693
